configuration,answererType,alpha_q,alpha_a,beta,likelihood
16_3_0.1,explicit,16,3,0.1,-178.51361035795625
16_3_1.5,pragmatic,16,3,1.5,-146.25459100873672
16_3_1.5,explicit,16,3,1.5,-188.936247237278
16_3_2.0,pragmatic,16,3,2.0,-142.79546154666966
16_3_2.0,explicit,16,3,2.0,-203.68135102475446
16_3_2.5,pragmatic,16,3,2.5,-142.81302150455093
16_3_2.5,explicit,16,3,2.5,-224.38910725340628
16_4_0.5,pragmatic,16,4,0.5,-183.34859998430767
16_4_0.5,explicit,16,4,0.5,-177.44245460573657
16_4_0.1,pragmatic,16,4,0.1,-191.51076524275155
16_4_0.1,explicit,16,4,0.1,-178.51361035795625
16_4_1.5,pragmatic,16,4,1.5,-165.83168114179904
16_4_1.5,explicit,16,4,1.5,-188.936247237278
16_4_2.0,pragmatic,16,4,2.0,-159.33634160598987
16_4_2.0,explicit,16,4,2.0,-203.68135102475446
16_4_2.5,pragmatic,16,4,2.5,-154.9615082494809
16_4_2.5,explicit,16,4,2.5,-224.38910725340628
16_5_0.5,pragmatic,16,5,0.5,-211.11089144476819
16_5_0.5,explicit,16,5,0.5,-177.44245460573657
16_5_0.1,pragmatic,16,5,0.1,-219.58778934724108
16_5_0.1,explicit,16,5,0.1,-178.51361035795625
16_5_1.5,pragmatic,16,5,1.5,-192.0464240072024
16_5_1.5,explicit,16,5,1.5,-188.936247237278
16_5_2.0,pragmatic,16,5,2.0,-184.07882080589857
16_5_2.0,explicit,16,5,2.0,-203.68135102475446
16_5_2.5,pragmatic,16,5,2.5,-177.4697759794616
16_5_2.5,explicit,16,5,2.5,-224.38910725340628
16_6_0.5,pragmatic,16,6,0.5,-241.30207617491706
16_6_0.5,explicit,16,6,0.5,-177.44245460573657
16_6_0.1,pragmatic,16,6,0.1,-249.93534678905564
16_6_0.1,explicit,16,6,0.1,-178.51361035795625
16_6_1.5,pragmatic,16,6,1.5,-221.48738212059212
16_6_1.5,explicit,16,6,1.5,-188.936247237278
16_6_2.0,pragmatic,16,6,2.0,-212.8106616841297
16_6_2.0,explicit,16,6,2.0,-203.68135102475446
16_6_2.5,pragmatic,16,6,2.5,-205.10795351185413
16_6_2.5,explicit,16,6,2.5,-224.38910725340628
16_7_0.5,pragmatic,16,7,0.5,-272.78837948699083
16_7_0.5,explicit,16,7,0.5,-177.44245460573657
16_7_0.1,pragmatic,16,7,0.1,-281.51264190026217
16_7_0.1,explicit,16,7,0.1,-178.51361035795625
16_7_1.5,pragmatic,16,7,1.5,-252.56613728739714
16_7_1.5,explicit,16,7,1.5,-188.936247237278
16_7_2.0,pragmatic,16,7,2.0,-243.52645243243813
16_7_2.0,explicit,16,7,2.0,-203.68135102475446
16_7_2.5,pragmatic,16,7,2.5,-235.27556302182265
16_7_2.5,explicit,16,7,2.5,-224.38910725340628
17_1_0.5,pragmatic,17,1,0.5,-151.8661900309989
17_1_0.5,explicit,17,1,0.5,-177.44245460573657
17_1_0.1,pragmatic,17,1,0.1,-155.58565463759817
17_1_0.1,explicit,17,1,0.1,-178.51361035795625
17_1_1.5,pragmatic,17,1,1.5,-153.80886343868445
17_1_1.5,explicit,17,1,1.5,-188.936247237278
17_1_2.0,pragmatic,17,1,2.0,-162.7834366519243
17_1_2.0,explicit,17,1,2.0,-203.68135102475446
17_1_2.5,pragmatic,17,1,2.5,-177.86181072242152
17_1_2.5,explicit,17,1,2.5,-224.38910725340628
17_2_0.5,pragmatic,17,2,0.5,-147.63195385375988
17_2_0.5,explicit,17,2,0.5,-177.44245460573657
17_2_0.1,pragmatic,17,2,0.1,-153.6977855391304
17_2_0.1,explicit,17,2,0.1,-178.51361035795625
17_2_1.5,pragmatic,17,2,1.5,-139.90091499783068
17_2_1.5,explicit,17,2,1.5,-188.936247237278
17_2_2.0,pragmatic,17,2,2.0,-141.88886731676243
17_2_2.0,explicit,17,2,2.0,-203.68135102475446
17_2_2.5,pragmatic,17,2,2.5,-149.05490700850828
17_2_2.5,explicit,17,2,2.5,-224.38910725340628
17_3_0.5,pragmatic,17,3,0.5,-160.9087298524207
17_3_0.5,explicit,17,3,0.5,-177.44245460573657
17_3_0.1,pragmatic,17,3,0.1,-168.39234426587979
17_3_0.1,explicit,17,3,0.1,-178.51361035795625
17_3_1.5,pragmatic,17,3,1.5,-146.68024550351927
17_3_1.5,explicit,17,3,1.5,-188.936247237278
17_3_2.0,pragmatic,17,3,2.0,-143.2030609748883
17_3_2.0,explicit,17,3,2.0,-203.68135102475446
17_3_2.5,pragmatic,17,3,2.5,-143.19181837193446
17_3_2.5,explicit,17,3,2.5,-224.38910725340628
17_4_0.5,pragmatic,17,4,0.5,-184.13320035457585
17_4_0.5,explicit,17,4,0.5,-177.44245460573657
17_4_0.1,pragmatic,17,4,0.1,-192.2974434228322
17_4_0.1,explicit,17,4,0.1,-178.51361035795625
17_4_1.5,pragmatic,17,4,1.5,-166.60966912613603
17_4_1.5,explicit,17,4,1.5,-188.936247237278
17_4_2.0,pragmatic,17,4,2.0,-160.10856258466882
17_4_2.0,explicit,17,4,2.0,-203.68135102475446
17_4_2.5,pragmatic,17,4,2.5,-155.72341130563422
17_4_2.5,explicit,17,4,2.5,-224.38910725340628
17_5_0.5,pragmatic,17,5,0.5,-212.22174866689167
17_5_0.5,explicit,17,5,0.5,-177.44245460573657
17_5_0.1,pragmatic,17,5,0.1,-220.70068807596422
17_5_0.1,explicit,17,5,0.1,-178.51361035795625
17_5_1.5,pragmatic,17,5,1.5,-193.15465845496504
17_5_1.5,explicit,17,5,1.5,-188.936247237278
17_5_2.0,pragmatic,17,5,2.0,-185.18739652539136
17_5_2.0,explicit,17,5,2.0,-203.68135102475446
17_5_2.5,pragmatic,17,5,2.5,-178.57938702828343
17_5_2.5,explicit,17,5,2.5,-224.38910725340628
17_6_0.5,pragmatic,17,6,0.5,-242.72269413472725
17_6_0.5,explicit,17,6,0.5,-177.44245460573657
17_6_0.1,pragmatic,17,6,0.1,-251.3591488098272
17_6_0.1,explicit,17,6,0.1,-178.51361035795625
17_6_1.5,pragmatic,17,6,1.5,-222.90391660977292
17_6_1.5,explicit,17,6,1.5,-188.936247237278
17_6_2.0,pragmatic,17,6,2.0,-214.22824526964217
17_6_2.0,explicit,17,6,2.0,-203.68135102475446
17_6_2.5,pragmatic,17,6,2.5,-206.52895712115077
17_6_2.5,explicit,17,6,2.5,-224.38910725340628
17_7_0.5,pragmatic,17,7,0.5,-274.50457021731376
17_7_0.5,explicit,17,7,0.5,-177.44245460573657
17_7_0.1,pragmatic,17,7,0.1,-283.2337051125174
17_7_0.1,explicit,17,7,0.1,-178.51361035795625
17_7_1.5,pragmatic,17,7,1.5,-254.27465219864996
17_7_1.5,explicit,17,7,1.5,-188.936247237278
17_7_2.0,pragmatic,17,7,2.0,-245.23478961963463
17_7_2.0,explicit,17,7,2.0,-203.68135102475446
17_7_2.5,pragmatic,17,7,2.5,-236.986221114828
17_7_2.5,explicit,17,7,2.5,-224.38910725340628
18_1_0.5,pragmatic,18,1,0.5,-151.8243776801699
18_1_0.5,explicit,18,1,0.5,-177.44245460573657
18_1_0.1,pragmatic,18,1,0.1,-155.54392361532538
18_1_0.1,explicit,18,1,0.1,-178.51361035795625
18_1_1.5,pragmatic,18,1,1.5,-153.76624952471306
18_1_1.5,explicit,18,1,1.5,-188.936247237278
18_1_2.0,pragmatic,18,1,2.0,-162.7398915646069
18_1_2.0,explicit,18,1,2.0,-203.68135102475446
18_1_2.5,pragmatic,18,1,2.5,-177.81699657538277
18_1_2.5,explicit,18,1,2.5,-224.38910725340628
18_2_0.5,pragmatic,18,2,0.5,-147.74950481023552
18_2_0.5,explicit,18,2,0.5,-177.44245460573657
18_2_0.1,pragmatic,18,2,0.1,-153.81948001823795
18_2_0.1,explicit,18,2,0.1,-178.51361035795625
18_2_1.5,pragmatic,18,2,1.5,-139.9987928226783
18_2_1.5,explicit,18,2,1.5,-188.936247237278
18_2_2.0,pragmatic,18,2,2.0,-141.9694408281271
18_2_2.0,explicit,18,2,2.0,-203.68135102475446
18_2_2.5,pragmatic,18,2,2.5,-149.11232618536144
18_2_2.5,explicit,18,2,2.5,-224.38910725340628
18_3_0.5,pragmatic,18,3,0.5,-161.31199355557098
18_3_0.5,explicit,18,3,0.5,-177.44245460573657
18_3_0.1,pragmatic,18,3,0.1,-168.79862620048988
18_3_0.1,explicit,18,3,0.1,-178.51361035795625
18_3_1.5,pragmatic,18,3,1.5,-147.06840215481753
18_3_1.5,explicit,18,3,1.5,-188.936247237278
18_3_2.0,pragmatic,18,3,2.0,-143.57558853173626
18_3_2.0,explicit,18,3,2.0,-203.68135102475446
18_3_2.5,pragmatic,18,3,2.5,-143.53903692324428
18_3_2.5,explicit,18,3,2.5,-224.38910725340628
18_4_0.5,pragmatic,18,4,0.5,-184.83971643052854
18_4_0.5,explicit,18,4,0.5,-177.44245460573657
18_4_0.1,pragmatic,18,4,0.1,-193.00514458474447
18_4_0.1,explicit,18,4,0.1,-178.51361035795625
18_4_1.5,pragmatic,18,4,1.5,-167.31213414353135
18_4_1.5,explicit,18,4,1.5,-188.936247237278
18_4_2.0,pragmatic,18,4,2.0,-160.80672371731896
18_4_2.0,explicit,18,4,2.0,-203.68135102475446
18_4_2.5,pragmatic,18,4,2.5,-156.41319812451115
18_4_2.5,explicit,18,4,2.5,-224.38910725340628
18_5_0.5,pragmatic,18,5,0.5,-213.21708996936817
18_5_0.5,explicit,18,5,0.5,-177.44245460573657
18_5_0.1,pragmatic,18,5,0.1,-221.6969229418549
18_5_0.1,explicit,18,5,0.1,-178.51361035795625
18_5_1.5,pragmatic,18,5,1.5,-194.1501502450823
18_5_1.5,explicit,18,5,1.5,-188.936247237278
18_5_2.0,pragmatic,18,5,2.0,-186.1841912691409
18_5_2.0,explicit,18,5,2.0,-203.68135102475446
18_5_2.5,pragmatic,18,5,2.5,-179.57796293780402
18_5_2.5,explicit,18,5,2.5,-224.38910725340628
18_6_0.5,pragmatic,18,6,0.5,-243.99088832377285
18_6_0.5,explicit,18,6,0.5,-177.44245460573657
18_6_0.1,pragmatic,18,6,0.1,-252.62895399436704
18_6_0.1,explicit,18,6,0.1,-178.51361035795625
18_6_1.5,pragmatic,18,6,1.5,-224.17176707479763
18_6_1.5,explicit,18,6,1.5,-188.936247237278
18_6_2.0,pragmatic,18,6,2.0,-215.4982405118764
18_6_2.0,explicit,18,6,2.0,-203.68135102475446
18_6_2.5,pragmatic,18,6,2.5,-207.80285422171494
18_6_2.5,explicit,18,6,2.5,-224.38910725340628
18_7_0.5,pragmatic,18,7,0.5,-276.03193148738353
18_7_0.5,explicit,18,7,0.5,-177.44245460573657
18_7_0.1,pragmatic,18,7,0.1,-284.76384388879234
18_7_0.1,explicit,18,7,0.1,-178.51361035795625
18_7_1.5,pragmatic,18,7,1.5,-255.799489395871
18_7_1.5,explicit,18,7,1.5,-188.936247237278
18_7_2.0,pragmatic,18,7,2.0,-246.76102949337485
18_7_2.0,explicit,18,7,2.0,-203.68135102475446
18_7_2.5,pragmatic,18,7,2.5,-238.51550345396925
18_7_2.5,explicit,18,7,2.5,-224.38910725340628
19_1_0.5,pragmatic,19,1,0.5,-151.78929743749205
19_1_0.5,explicit,19,1,0.5,-177.44245460573657
19_1_0.1,pragmatic,19,1,0.1,-155.50895114910756
19_1_0.1,explicit,19,1,0.1,-178.51361035795625
19_1_1.5,pragmatic,19,1,1.5,-153.73028623807284
19_1_1.5,explicit,19,1,1.5,-188.936247237278
19_1_2.0,pragmatic,19,1,2.0,-162.70297632033754
19_1_2.0,explicit,19,1,2.0,-203.68135102475446
19_1_2.5,pragmatic,19,1,2.5,-177.7788254217103
19_1_2.5,explicit,19,1,2.5,-224.38910725340628
19_2_0.5,pragmatic,19,2,0.5,-147.8596885684794
19_2_0.5,explicit,19,2,0.5,-177.44245460573657
19_2_0.1,pragmatic,19,2,0.1,-153.93328776677978
19_2_0.1,explicit,19,2,0.1,-178.51361035795625
19_2_1.5,pragmatic,19,2,1.5,-140.09143221821768
19_2_1.5,explicit,19,2,1.5,-188.936247237278
19_2_2.0,pragmatic,19,2,2.0,-142.04647030156463
19_2_2.0,explicit,19,2,2.0,-203.68135102475446
19_2_2.5,pragmatic,19,2,2.5,-149.16840250050245
19_2_2.5,explicit,19,2,2.5,-224.38910725340628
19_3_0.5,pragmatic,19,3,0.5,-161.6791764387094
19_3_0.5,explicit,19,3,0.5,-177.44245460573657
19_3_0.1,pragmatic,19,3,0.1,-169.1681782884127
19_3_0.1,explicit,19,3,0.1,-178.51361035795625
19_3_1.5,pragmatic,19,3,1.5,-147.42289570361223
19_3_1.5,explicit,19,3,1.5,-188.936247237278
19_3_2.0,pragmatic,19,3,2.0,-143.91640230989594
19_3_2.0,explicit,19,3,2.0,-203.68135102475446
19_3_2.5,pragmatic,19,3,2.5,-143.85741866764317
19_3_2.5,explicit,19,3,2.5,-224.38910725340628
19_4_0.5,pragmatic,19,4,0.5,-185.4777660928219
19_4_0.5,explicit,19,4,0.5,-177.44245460573657
19_4_0.1,pragmatic,19,4,0.1,-193.6436940806214
19_4_0.1,explicit,19,4,0.1,-178.51361035795625
19_4_1.5,pragmatic,19,4,1.5,-167.948002996033
19_4_1.5,explicit,19,4,1.5,-188.936247237278
19_4_2.0,pragmatic,19,4,2.0,-161.43933440598238
19_4_2.0,explicit,19,4,2.0,-203.68135102475446
19_4_2.5,pragmatic,19,4,2.5,-157.03887683713012
19_4_2.5,explicit,19,4,2.5,-224.38910725340628
19_5_0.5,pragmatic,19,5,0.5,-214.111783874776
19_5_0.5,explicit,19,5,0.5,-177.44245460573657
19_5_0.1,pragmatic,19,5,0.1,-222.5916118241041
19_5_0.1,explicit,19,5,0.1,-178.51361035795625
19_5_1.5,pragmatic,19,5,1.5,-195.04699265047114
19_5_1.5,explicit,19,5,1.5,-188.936247237278
19_5_2.0,pragmatic,19,5,2.0,-187.0829172605193
19_5_2.0,explicit,19,5,2.0,-203.68135102475446
19_5_2.5,pragmatic,19,5,2.5,-180.47885293051326
19_5_2.5,explicit,19,5,2.5,-224.38910725340628
19_6_0.5,pragmatic,19,6,0.5,-245.12689244472026
19_6_0.5,explicit,19,6,0.5,-177.44245460573657
19_6_0.1,pragmatic,19,6,0.1,-253.7653045297748
19_6_0.1,explicit,19,6,0.1,-178.51361035795625
19_6_1.5,pragmatic,19,6,1.5,-225.3102068497178
19_6_1.5,explicit,19,6,1.5,-188.936247237278
19_6_2.0,pragmatic,19,6,2.0,-216.63948911244546
19_6_2.0,explicit,19,6,2.0,-203.68135102475446
19_6_2.5,pragmatic,19,6,2.5,-208.94815244778377
19_6_2.5,explicit,19,6,2.5,-224.38910725340628
19_7_0.5,pragmatic,19,7,0.5,-277.3962185375836
19_7_0.5,explicit,19,7,0.5,-177.44245460573657
19_7_0.1,pragmatic,19,7,0.1,-286.1291882206706
19_7_0.1,explicit,19,7,0.1,-178.51361035795625
19_7_1.5,pragmatic,19,7,1.5,-257.1651933154778
19_7_1.5,explicit,19,7,1.5,-188.936247237278
19_7_2.0,pragmatic,19,7,2.0,-248.12916743707285
19_7_2.0,explicit,19,7,2.0,-203.68135102475446
19_7_2.5,pragmatic,19,7,2.5,-239.8870119092927
19_7_2.5,explicit,19,7,2.5,-224.38910725340628
