configuration,answererType,alpha_q,alpha_a,beta,likelihood
16_3_0.1,explicit,16,3,0.1,-180.1136103579562
16_3_1.5,pragmatic,16,3,1.5,-116.13772046914204
16_3_1.5,explicit,16,3,1.5,-212.936247237278
16_3_2.0,pragmatic,16,3,2.0,-121.18616495087495
16_3_2.0,explicit,16,3,2.0,-235.68135102475446
16_3_2.5,pragmatic,16,3,2.5,-129.7122613830198
16_3_2.5,explicit,16,3,2.5,-264.3891072534063
16_4_0.5,pragmatic,16,4,0.5,-116.39716594927599
16_4_0.5,explicit,16,4,0.5,-185.44245460573657
16_4_0.1,pragmatic,16,4,0.1,-117.89133921936516
16_4_0.1,explicit,16,4,0.1,-180.1136103579562
16_4_1.5,pragmatic,16,4,1.5,-115.90533109121422
16_4_1.5,explicit,16,4,1.5,-212.936247237278
16_4_2.0,pragmatic,16,4,2.0,-118.11403217836053
16_4_2.0,explicit,16,4,2.0,-235.68135102475446
16_4_2.5,pragmatic,16,4,2.5,-122.53642952145134
16_4_2.5,explicit,16,4,2.5,-264.3891072534063
16_5_0.5,pragmatic,16,5,0.5,-123.92910185157078
16_5_0.5,explicit,16,5,0.5,-185.44245460573657
16_5_0.1,pragmatic,16,5,0.1,-125.71126308335225
16_5_0.1,explicit,16,5,0.1,-180.1136103579562
16_5_1.5,pragmatic,16,5,1.5,-121.98658249119933
16_5_1.5,explicit,16,5,1.5,-212.936247237278
16_5_2.0,pragmatic,16,5,2.0,-122.79928027610868
16_5_2.0,explicit,16,5,2.0,-235.68135102475446
16_5_2.5,pragmatic,16,5,2.5,-125.10557725776435
16_5_2.5,explicit,16,5,2.5,-264.3891072534063
16_6_0.5,pragmatic,16,6,0.5,-133.85810217194725
16_6_0.5,explicit,16,6,0.5,-185.44245460573657
16_6_0.1,pragmatic,16,6,0.1,-135.7785354761132
16_6_0.1,explicit,16,6,0.1,-180.1136103579562
16_6_1.5,pragmatic,16,6,1.5,-131.21286295643876
16_6_1.5,explicit,16,6,1.5,-212.936247237278
16_6_2.0,pragmatic,16,6,2.0,-131.3396910258532
16_6_2.0,explicit,16,6,2.0,-235.68135102475446
16_6_2.5,pragmatic,16,6,2.5,-132.58392937410642
16_6_2.5,explicit,16,6,2.5,-264.3891072534063
16_7_0.5,pragmatic,16,7,0.5,-145.09975472876312
16_7_0.5,explicit,16,7,0.5,-185.44245460573657
16_7_0.1,pragmatic,16,7,0.1,-147.09587712206658
16_7_0.1,explicit,16,7,0.1,-180.1136103579562
16_7_1.5,pragmatic,16,7,1.5,-142.07776250776817
16_7_1.5,explicit,16,7,1.5,-212.936247237278
16_7_2.0,pragmatic,16,7,2.0,-141.84586256390716
16_7_2.0,explicit,16,7,2.0,-235.68135102475446
16_7_2.5,pragmatic,16,7,2.5,-142.54071626625282
16_7_2.5,explicit,16,7,2.5,-264.3891072534063
17_1_0.5,pragmatic,17,1,0.5,-142.5492916235432
17_1_0.5,explicit,17,1,0.5,-185.44245460573657
17_1_0.1,pragmatic,17,1,0.1,-139.86358338249042
17_1_0.1,explicit,17,1,0.1,-180.1136103579562
17_1_1.5,pragmatic,17,1,1.5,-160.461746581993
17_1_1.5,explicit,17,1,1.5,-212.936247237278
17_1_2.0,pragmatic,17,1,2.0,-177.37993026520795
17_1_2.0,explicit,17,1,2.0,-235.68135102475446
17_1_2.5,pragmatic,17,1,2.5,-200.37371737734915
17_1_2.5,explicit,17,1,2.5,-264.3891072534063
17_2_0.5,pragmatic,17,2,0.5,-120.1175592775966
17_2_0.5,explicit,17,2,0.5,-185.44245460573657
17_2_0.1,pragmatic,17,2,0.1,-119.66423919950653
17_2_0.1,explicit,17,2,0.1,-180.1136103579562
17_2_1.5,pragmatic,17,2,1.5,-128.76073546091507
17_2_1.5,explicit,17,2,1.5,-212.936247237278
17_2_2.0,pragmatic,17,2,2.0,-138.9166355074102
17_2_2.0,explicit,17,2,2.0,-235.68135102475446
17_2_2.5,pragmatic,17,2,2.5,-154.175738052421
17_2_2.5,explicit,17,2,2.5,-264.3891072534063
17_3_0.5,pragmatic,17,3,0.5,-113.9753258717513
17_3_0.5,explicit,17,3,0.5,-185.44245460573657
17_3_0.1,pragmatic,17,3,0.1,-114.83924953174842
17_3_0.1,explicit,17,3,0.1,-180.1136103579562
17_3_1.5,pragmatic,17,3,1.5,-116.55549202563745
17_3_1.5,explicit,17,3,1.5,-212.936247237278
17_3_2.0,pragmatic,17,3,2.0,-121.5889021923015
17_3_2.0,explicit,17,3,2.0,-235.68135102475446
17_3_2.5,pragmatic,17,3,2.5,-130.08926416253306
17_3_2.5,explicit,17,3,2.5,-264.3891072534063
17_4_0.5,pragmatic,17,4,0.5,-117.13083673144419
17_4_0.5,explicit,17,4,0.5,-185.44245460573657
17_4_0.1,pragmatic,17,4,0.1,-118.62372029025455
17_4_0.1,explicit,17,4,0.1,-180.1136103579562
17_4_1.5,pragmatic,17,4,1.5,-116.63991279326679
17_4_1.5,explicit,17,4,1.5,-212.936247237278
17_4_2.0,pragmatic,17,4,2.0,-118.84628844499223
17_4_2.0,explicit,17,4,2.0,-235.68135102475446
17_4_2.5,pragmatic,17,4,2.5,-123.26270122290995
17_4_2.5,explicit,17,4,2.5,-264.3891072534063
17_5_0.5,pragmatic,17,5,0.5,-124.94279195445523
17_5_0.5,explicit,17,5,0.5,-185.44245460573657
17_5_0.1,pragmatic,17,5,0.1,-126.7230467687873
17_5_0.1,explicit,17,5,0.1,-180.1136103579562
17_5_1.5,pragmatic,17,5,1.5,-123.00488193727705
17_5_1.5,explicit,17,5,1.5,-212.936247237278
17_5_2.0,pragmatic,17,5,2.0,-123.82017605386655
17_5_2.0,explicit,17,5,2.0,-235.68135102475446
17_5_2.5,pragmatic,17,5,2.5,-126.13050794202705
17_5_2.5,explicit,17,5,2.5,-264.3891072534063
17_6_0.5,pragmatic,17,6,0.5,-135.12810488712896
17_6_0.5,explicit,17,6,0.5,-185.44245460573657
17_6_0.1,pragmatic,17,6,0.1,-137.04710491541482
17_6_0.1,explicit,17,6,0.1,-180.1136103579562
17_6_1.5,pragmatic,17,6,1.5,-132.485761880584
17_6_1.5,explicit,17,6,1.5,-212.936247237278
17_6_2.0,pragmatic,17,6,2.0,-132.6144331923285
17_6_2.0,explicit,17,6,2.0,-235.68135102475446
17_6_2.5,pragmatic,17,6,2.5,-133.86304310795776
17_6_2.5,explicit,17,6,2.5,-264.3891072534063
17_7_0.5,pragmatic,17,7,0.5,-146.60663781731404
17_7_0.5,explicit,17,7,0.5,-185.44245460573657
17_7_0.1,pragmatic,17,7,0.1,-148.60212796326465
17_7_0.1,explicit,17,7,0.1,-180.1136103579562
17_7_1.5,pragmatic,17,7,1.5,-143.58436123694617
17_7_1.5,explicit,17,7,1.5,-212.936247237278
17_7_2.0,pragmatic,17,7,2.0,-143.35191748216266
17_7_2.0,explicit,17,7,2.0,-235.68135102475446
17_7_2.5,pragmatic,17,7,2.5,-144.04816961474958
17_7_2.5,explicit,17,7,2.5,-264.3891072534063
18_1_0.5,pragmatic,18,1,0.5,-142.5130218154279
18_1_0.5,explicit,18,1,0.5,-185.44245460573657
18_1_0.1,pragmatic,18,1,0.1,-139.8283115062704
18_1_0.1,explicit,18,1,0.1,-180.1136103579562
18_1_1.5,pragmatic,18,1,1.5,-160.42054659263624
18_1_1.5,explicit,18,1,1.5,-212.936247237278
18_1_2.0,pragmatic,18,1,2.0,-177.33479302579798
18_1_2.0,explicit,18,1,2.0,-235.68135102475446
18_1_2.5,pragmatic,18,1,2.5,-200.32399773866607
18_1_2.5,explicit,18,1,2.5,-264.3891072534063
18_2_0.5,pragmatic,18,2,0.5,-120.24105692464359
18_2_0.5,explicit,18,2,0.5,-185.44245460573657
18_2_0.1,pragmatic,18,2,0.1,-119.79131868824622
18_2_0.1,explicit,18,2,0.1,-180.1136103579562
18_2_1.5,pragmatic,18,2,1.5,-128.86473441705036
18_2_1.5,explicit,18,2,1.5,-212.936247237278
18_2_2.0,pragmatic,18,2,2.0,-139.00228923277172
18_2_2.0,explicit,18,2,2.0,-235.68135102475446
18_2_2.5,pragmatic,18,2,2.5,-154.23607456872648
18_2_2.5,explicit,18,2,2.5,-264.3891072534063
18_3_0.5,pragmatic,18,3,0.5,-114.36480792560839
18_3_0.5,explicit,18,3,0.5,-185.44245460573657
18_3_0.1,pragmatic,18,3,0.1,-115.23012727431701
18_3_0.1,explicit,18,3,0.1,-180.1136103579562
18_3_1.5,pragmatic,18,3,1.5,-116.93346532249564
18_3_1.5,explicit,18,3,1.5,-212.936247237278
18_3_2.0,pragmatic,18,3,2.0,-121.95300105626103
18_3_2.0,explicit,18,3,2.0,-235.68135102475446
18_3_2.5,pragmatic,18,3,2.5,-130.4301557386605
18_3_2.5,explicit,18,3,2.5,-264.3891072534063
18_4_0.5,pragmatic,18,4,0.5,-117.79166514571828
18_4_0.5,explicit,18,4,0.5,-185.44245460573657
18_4_0.1,pragmatic,18,4,0.1,-119.28378302058725
18_4_0.1,explicit,18,4,0.1,-180.1136103579562
18_4_1.5,pragmatic,18,4,1.5,-117.30005626412624
18_4_1.5,explicit,18,4,1.5,-212.936247237278
18_4_2.0,pragmatic,18,4,2.0,-119.5035551887309
18_4_2.0,explicit,18,4,2.0,-235.68135102475446
18_4_2.5,pragmatic,18,4,2.5,-123.91408950727502
18_4_2.5,explicit,18,4,2.5,-264.3891072534063
18_5_0.5,pragmatic,18,5,0.5,-125.85319245119977
18_5_0.5,explicit,18,5,0.5,-185.44245460573657
18_5_0.1,pragmatic,18,5,0.1,-127.63226067103076
18_5_0.1,explicit,18,5,0.1,-180.1136103579562
18_5_1.5,pragmatic,18,5,1.5,-123.9173315260234
18_5_1.5,explicit,18,5,1.5,-212.936247237278
18_5_2.0,pragmatic,18,5,2.0,-124.73371591972393
18_5_2.0,explicit,18,5,2.0,-235.68135102475446
18_5_2.5,pragmatic,18,5,2.5,-127.04660994456904
18_5_2.5,explicit,18,5,2.5,-264.3891072534063
18_6_0.5,pragmatic,18,6,0.5,-136.26697935149508
18_6_0.5,explicit,18,6,0.5,-185.44245460573657
18_6_0.1,pragmatic,18,6,0.1,-138.18531254859843
18_6_0.1,explicit,18,6,0.1,-180.1136103579562
18_6_1.5,pragmatic,18,6,1.5,-133.62475059693296
18_6_1.5,explicit,18,6,1.5,-212.936247237278
18_6_2.0,pragmatic,18,6,2.0,-133.75353115756008
18_6_2.0,explicit,18,6,2.0,-235.68135102475446
18_6_2.5,pragmatic,18,6,2.5,-135.00463519091863
18_6_2.5,explicit,18,6,2.5,-264.3891072534063
18_7_0.5,pragmatic,18,7,0.5,-147.9567660064544
18_7_0.5,explicit,18,7,0.5,-185.44245460573657
18_7_0.1,pragmatic,18,7,0.1,-149.9523772445556
18_7_0.1,explicit,18,7,0.1,-180.1136103579562
18_7_1.5,pragmatic,18,7,1.5,-144.9315017973837
18_7_1.5,explicit,18,7,1.5,-212.936247237278
18_7_2.0,pragmatic,18,7,2.0,-144.69684010167774
18_7_2.0,explicit,18,7,2.0,-235.68135102475446
18_7_2.5,pragmatic,18,7,2.5,-145.39270498697618
18_7_2.5,explicit,18,7,2.5,-264.3891072534063
19_1_0.5,pragmatic,19,1,0.5,-142.4818731802668
19_1_0.5,explicit,19,1,0.5,-185.44245460573657
19_1_0.1,pragmatic,19,1,0.1,-139.79815311684402
19_1_0.1,explicit,19,1,0.1,-180.1136103579562
19_1_1.5,pragmatic,19,1,1.5,-160.384730264109
19_1_1.5,explicit,19,1,1.5,-212.936247237278
19_1_2.0,pragmatic,19,1,2.0,-177.29538485721832
19_1_2.0,explicit,19,1,2.0,-235.68135102475446
19_1_2.5,pragmatic,19,1,2.5,-200.28048849782908
19_1_2.5,explicit,19,1,2.5,-264.3891072534063
19_2_0.5,pragmatic,19,2,0.5,-120.35473516583033
19_2_0.5,explicit,19,2,0.5,-185.44245460573657
19_2_0.1,pragmatic,19,2,0.1,-119.90840217018041
19_2_0.1,explicit,19,2,0.1,-180.1136103579562
19_2_1.5,pragmatic,19,2,1.5,-128.96025923579526
19_2_1.5,explicit,19,2,1.5,-212.936247237278
19_2_2.0,pragmatic,19,2,2.0,-139.08105348264692
19_2_2.0,explicit,19,2,2.0,-235.68135102475446
19_2_2.5,pragmatic,19,2,2.5,-154.29195534123713
19_2_2.5,explicit,19,2,2.5,-264.3891072534063
19_3_0.5,pragmatic,19,3,0.5,-114.71756330479462
19_3_0.5,explicit,19,3,0.5,-185.44245460573657
19_3_0.1,pragmatic,19,3,0.1,-115.58439700405924
19_3_0.1,explicit,19,3,0.1,-180.1136103579562
19_3_1.5,pragmatic,19,3,1.5,-117.27492352294006
19_3_1.5,explicit,19,3,1.5,-212.936247237278
19_3_2.0,pragmatic,19,3,2.0,-122.28153480856142
19_3_2.0,explicit,19,3,2.0,-235.68135102475446
19_3_2.5,pragmatic,19,3,2.5,-130.7375838521377
19_3_2.5,explicit,19,3,2.5,-264.3891072534063
19_4_0.5,pragmatic,19,4,0.5,-118.38728677330734
19_4_0.5,explicit,19,4,0.5,-185.44245460573657
19_4_0.1,pragmatic,19,4,0.1,-119.87909262072249
19_4_0.1,explicit,19,4,0.1,-180.1136103579562
19_4_1.5,pragmatic,19,4,1.5,-117.8935924945788
19_4_1.5,explicit,19,4,1.5,-212.936247237278
19_4_2.0,pragmatic,19,4,2.0,-120.09369754401371
19_4_2.0,explicit,19,4,2.0,-235.68135102475446
19_4_2.5,pragmatic,19,4,2.5,-124.49834778883341
19_4_2.5,explicit,19,4,2.5,-264.3891072534063
19_5_0.5,pragmatic,19,5,0.5,-126.6719764940776
19_5_0.5,explicit,19,5,0.5,-185.44245460573657
19_5_0.1,pragmatic,19,5,0.1,-128.45045704823977
19_5_0.1,explicit,19,5,0.1,-180.1136103579562
19_5_1.5,pragmatic,19,5,1.5,-124.73601578611448
19_5_1.5,explicit,19,5,1.5,-212.936247237278
19_5_2.0,pragmatic,19,5,2.0,-125.55221071019733
19_5_2.0,explicit,19,5,2.0,-235.68135102475446
19_5_2.5,pragmatic,19,5,2.5,-127.86637065142676
19_5_2.5,explicit,19,5,2.5,-264.3891072534063
19_6_0.5,pragmatic,19,6,0.5,-137.29008392636032
19_6_0.5,explicit,19,6,0.5,-185.44245460573657
19_6_0.1,pragmatic,19,6,0.1,-139.20836388441845
19_6_0.1,explicit,19,6,0.1,-180.1136103579562
19_6_1.5,pragmatic,19,6,1.5,-134.64570754736576
19_6_1.5,explicit,19,6,1.5,-212.936247237278
19_6_2.0,pragmatic,19,6,2.0,-134.77317725982095
19_6_2.0,explicit,19,6,2.0,-235.68135102475446
19_6_2.5,pragmatic,19,6,2.5,-136.025208084567
19_6_2.5,explicit,19,6,2.5,-264.3891072534063
19_7_0.5,pragmatic,19,7,0.5,-149.1688697627936
19_7_0.5,explicit,19,7,0.5,-185.44245460573657
19_7_0.1,pragmatic,19,7,0.1,-151.16517785415127
19_7_0.1,explicit,19,7,0.1,-180.1136103579562
19_7_1.5,pragmatic,19,7,1.5,-146.13848915469268
19_7_1.5,explicit,19,7,1.5,-212.936247237278
19_7_2.0,pragmatic,19,7,2.0,-145.90027749768765
19_7_2.0,explicit,19,7,2.0,-235.68135102475446
19_7_2.5,pragmatic,19,7,2.5,-146.59431984312042
19_7_2.5,explicit,19,7,2.5,-264.3891072534063
